VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
12197,11746,Thomas Achar,42,1,0
12198,11746,Kavitha,41,2,0
12199,11749,Harish Hegde,34,1,0
12200,11749,Nandini Desai,23,2,0
12201,11750,Bhavani Kulkarni,44,2,0
12202,11751,Deepak Nayak,49,1,0
12203,11752,Nandini Reddy,51,2,0
12204,11754,Deepak,38,1,0
12205,11755,Chaitra Urs,31,2,0
12206,11756,Kamala Bhat,52,2,0
12207,11758,Ayesha,58,2,0
12208,11759,Naveen,60,1,0
12209,11761,Lakshmi Hegde,60,2,0
12210,11762,Kiran Kulkarni,27,1,0
12211,11764,Suresh,59,1,0
12212,11765,Vijay,64,1,0
12213,11766,Prakash Reddy,62,1,0
12214,11767,Sunil,38,1,0
12215,11768,Rekha,32,2,0
12216,11769,Manjula Desai,59,2,0
12217,11770,Rekha,26,2,0
12218,11772,Deepa,32,2,0
12219,11772,Srinivas,23,1,0
12220,11773,Suresh,23,1,0
12221,11774,Lakshmi Shetty,44,2,0
12222,11775,Divya Kumar,43,2,0
12223,11776,Sarala Iyer,43,2,0
12224,11777,Ashok,24,1,0
12225,11778,Rafiq Gowda,64,1,0
12226,11779,Savitri Prasad,48,2,0
12227,11780,Sunil Achar,92,1,0
12228,11781,Srinivas,49,1,0
12229,11782,Vinod Desai,27,1,0
12230,11783,Girish Naik,53,1,0
12231,11783,Rekha,42,2,0
12232,11783,Mahesh,64,1,0
12233,11784,Kiran Kumar,27,1,0
12234,11784,Kiran,53,1,0
12235,11784,Iqbal Nayak,38,1,0
12236,11784,Prakash,30,1,0
12237,11786,Rohit,33,1,0
12238,11787,Mahesh Hegde,24,1,0
12239,11788,Srinivas Naik,28,1,0
12240,11789,Swathi Kulkarni,61,2,0
12241,11791,Geetha Naik,91,2,0
12242,11792,Girija Prasad,11,2,0
12243,11793,Radha,38,2,0
12244,11795,Shanthi,32,2,0
12245,11796,Vinod Poojari,34,1,0
12246,11797,Pallavi Poojari,42,2,0
12247,11798,Roopa Setty,30,2,0
12248,11799,Sowmya Poojari,18,2,0
12249,11799,Imran,50,1,0
12250,11799,Thomas Reddy,68,1,0
12251,11800,Santosh Urs,44,1,0
12252,11800,Nagaraj,64,1,0
12253,11800,Karthik,40,1,0
12254,11800,Shanthi,42,2,0
12255,11800,Meena,25,2,0
12256,11802,Bhavani Reddy,15,2,0
12257,11803,Kamala Patil,21,2,0
12258,11804,Iqbal Prasad,78,1,0
12259,11806,Radha,25,2,0
12260,11807,Yogesh,74,1,0
12261,11808,Joseph Nayak,21,1,0
12262,11809,Swathi Desai,16,2,0
12263,11811,Manoj,73,1,0
12264,11812,Roopa Hegde,20,2,0
12265,11813,Ramesh,37,1,0
12266,11814,Iqbal Urs,19,1,0
12267,11814,Deepak Naik,26,1,0
12268,11816,Yogesh Desai,77,1,0
12269,11817,Roopa,65,2,0
12270,11818,Swathi,39,2,0
12271,11819,Ramesh Urs,20,1,0
12272,11820,Manjunath Patil,42,1,0
12273,11821,Anand,59,1,0
12274,11821,Yogesh Gowda,59,1,0
12275,11821,Kamala,24,2,0
12276,11821,Latha,61,2,0
12277,11822,Geetha Naik,26,2,0
12278,11823,Vinod Rai,50,1,0
12279,11823,Harish,31,1,0
12280,11824,Usha,38,2,0
12281,11825,Srinivas,64,1,0
12282,11826,Manjula Kulkarni,25,2,0
12283,11828,Ayesha Rai,14,2,0
12284,11829,Vinod Achar,74,1,0
12285,11830,Manjula Bhat,80,2,0
12286,11830,Rashmi Kumar,56,2,0
12287,11832,Usha,62,2,0
12288,11834,Rafiq,23,1,0
12289,11835,Vani Patil,47,2,0
12290,11836,Roopa Desai,17,2,0
12291,11837,Kavitha Rai,40,2,0
12292,11839,Anthony Hegde,40,1,0
12293,11840,Chandru,69,1,0
12294,11841,Nagaraj Setty,38,1,0
12295,11842,Girish,57,1,0
12296,11842,Manoj Desai,20,1,0
12297,11842,Deepak,56,1,0
12298,11842,Vijay Reddy,64,1,0
12299,11843,Muthu Naik,10,1,0
12300,11844,Selvam Desai,27,1,0
12301,11844,Nagaraj Shetty,25,1,0
12302,11845,Thomas Desai,31,1,0
12303,11846,Manoj Bhat,16,1,0
12304,11846,Chandru,77,1,0
12305,11849,Shanthi,20,2,0
12306,11850,Priya Naik,48,2,0
12307,11851,Joseph Bhat,53,1,0
12308,11853,Manjunath,46,1,0
12309,11853,Mahesh Bhat,53,1,0
12310,11853,Rohit Prasad,50,1,0
12311,11853,Rafiq,25,1,0
12312,11855,Selvam,40,1,0
12313,11859,Ravi Nayak,23,1,0
12314,11861,Chaitra,15,2,0
12315,11862,Usha Kulkarni,18,2,0
12316,11863,Ganesh Nayak,51,1,0
12317,11863,Swathi Gowda,34,2,0
12318,11863,Kavitha,56,2,0
12319,11863,Bhavani Rao,43,2,0
12320,11863,Nagaraj Desai,33,1,0
12321,11864,Sunil Hegde,23,1,0
12322,11866,Meena Iyer,48,2,0
12323,11866,Shankar Shetty,60,1,0
12324,11866,Ashok,42,1,0
12325,11867,Ganesh,44,1,0
12326,11868,Kamala Reddy,34,2,0
12327,11869,Rekha Rai,60,2,0
12328,11871,Girish,20,1,0
12329,11872,Shobha Urs,34,2,0
12330,11873,Imran,26,1,0
12331,11873,Deepa Patil,36,2,0
12332,11873,Rohit,52,1,0
12333,11874,Karthik Patil,20,1,0
12334,11874,Swathi,25,2,0
12335,11874,Latha,33,2,0
12336,11875,Manjunath Setty,63,1,0
12337,11876,Pallavi,17,2,0
12338,11877,Ashok Naidu,68,1,0
12339,11878,Latha,23,2,0
12340,11881,Harish,29,1,0
12341,11882,Santosh Hegde,45,1,0
12342,11883,Karthik,15,1,0
12343,11883,Muthu,15,1,0
12344,11884,Fathima,26,2,0
12345,11885,Nirmala,58,2,0
12346,11886,Shankar,45,1,0
12347,11887,Savitri,19,2,0
12348,11888,Shankar Desai,39,1,0
12349,11889,Manoj Shetty,58,1,0
12350,11890,Kiran,40,1,0
12351,11891,Kamala,45,2,0
12352,11891,Rafiq Kulkarni,21,1,0
12353,11892,Girish Poojari,62,1,0
12354,11893,Sowmya Naik,8,2,0
12355,11894,Sunil,54,1,0
12356,11894,Anthony Achar,36,1,0
12357,11894,Rafiq Reddy,29,1,0
12358,11894,Naveen Rao,62,1,0
12359,11894,Kiran,39,1,0
12360,11895,Jyothi,74,2,0
12361,11895,Ganesh,53,1,0
12362,11895,Nagaraj Naidu,61,1,0
12363,11896,Joseph Reddy,25,1,0
12364,11898,Prema Rao,24,2,0
12365,11899,Priya,78,2,0
12366,11901,Rafiq,75,1,0
12367,11902,Basavaraj,41,1,0
12368,11903,Anand,60,1,0
12369,11904,Srinivas Naidu,18,1,0
12370,11906,Arjun Rai,20,1,0
12371,11909,Ravi,1,1,0
12372,11911,Basavaraj Hegde,55,1,0
12373,11912,Anand Hegde,33,1,0
12374,11912,Prema Desai,37,2,0
12375,11913,Iqbal Gowda,52,1,0
12376,11915,Vinod Naik,76,1,0
12377,11916,Vinod,65,1,0
12378,11916,Priya Patil,22,2,0
12379,11916,Geetha,51,2,0
12380,11917,Kavitha Setty,44,2,0
12381,11918,Ramesh Poojari,67,1,0
12382,11921,Nagaraj Setty,23,1,0
12383,11922,Shankar,42,1,0
12384,11923,Priya,28,2,0
12385,11925,Girish Kulkarni,40,1,0
12386,11925,Prema,53,2,0
12387,11926,Mahesh,35,1,0
12388,11927,Sarala Rao,34,2,0
12389,11929,Vani,42,2,0
12390,11930,Harish Rai,37,1,0
12391,11931,Joseph Hegde,39,1,0
12392,11931,Usha Poojari,41,2,0
12393,11932,Rekha Iyer,28,2,0
12394,11933,Swathi,42,2,0
12395,11934,Roopa Reddy,57,2,0
12396,11935,Deepa,38,2,0
12397,11935,Priya,65,2,0
12398,11936,Suresh,59,1,0
12399,11937,Lakshmi Patil,36,2,0
12400,11938,Yogesh,43,1,0
12401,11939,Manjula Poojari,60,2,0
12402,11940,Sarala,36,2,0
12403,11941,Ganesh Naidu,34,1,0
12404,11943,Lakshmi,41,2,0
12405,11944,Thomas Hegde,68,1,0
12406,11944,Santosh Setty,44,1,0
12407,11945,Kavitha Nayak,40,2,0
12408,11946,Sunil,30,1,0
12409,11947,Rafiq,52,1,0
12410,11948,Roopa,16,2,0
12411,11949,Iqbal,16,1,0
12412,11950,Yogesh,39,1,0
12413,11951,Sudha,32,2,0
12414,11953,Harish Nayak,29,1,0
12415,11954,Iqbal Nayak,70,1,0
12416,11955,Shankar Nayak,68,1,0
12417,11956,Basavaraj Prasad,57,1,0
12418,11957,Shanthi,63,2,0
12419,11958,Priya,61,2,0
12420,11959,Prakash Gowda,65,1,0
12421,11960,Rekha Reddy,51,2,0
12422,11961,Deepak,12,1,0
12423,11961,Girija,22,2,0
12424,11962,Jyothi,44,2,0
12425,11962,Kavitha Kumar,58,2,0
12426,11963,Rohit,62,1,0
12427,11964,Rashmi,29,2,0
12428,11965,Meena,26,2,0
12429,11966,Ramesh Shetty,65,1,0
12430,11967,Harish,69,1,0
12431,11968,Shankar Nayak,70,1,0
12432,11969,Sarala Naik,61,2,0
12433,11969,Suresh,54,1,0
12434,11969,Ganesh Shetty,37,1,0
12435,11971,Harish Desai,63,1,0
12436,11971,Rekha,48,2,0
12437,11971,Imran Naik,37,1,0
12438,11971,Srinivas,63,1,0
12439,11971,Vinod Naik,62,1,0
12440,11971,Anthony Achar,38,1,0
12441,11973,Iqbal,49,1,0
12442,11974,Ramesh,28,1,0
12443,11975,Ashok,72,1,0
12444,11976,Srinivas,44,1,0
12445,11978,Geetha Kumar,62,2,0
12446,11979,Ashok Poojari,20,1,0
12447,11980,Anitha Prasad,24,2,0
12448,11981,Suresh Bhat,23,1,0
12449,11982,Kiran,31,1,0
12450,11984,Selvam Kumar,29,1,0
12451,11985,Harish,17,1,0
12452,11986,Meena Achar,36,2,0
12453,11987,Rohit,58,1,0
12454,11989,Anand Rai,73,1,0
12455,11990,Vani,71,2,0
12456,11991,Ganesh Naik,40,1,0
12457,11992,Sheela,66,2,0
12458,11994,Geetha,64,2,0
12459,11995,Manjula Patil,70,2,0
12460,11996,Manjunath Shetty,28,1,0
12461,11997,Manjunath Prasad,8,1,0
12462,11998,Pallavi Nayak,59,2,0
12463,12000,Prakash,38,1,0
12464,12001,Sunil,60,1,0
12465,12003,Fathima,61,2,0
12466,12004,Basavaraj,35,1,0
12467,12004,Prakash,54,1,0
12468,12004,Ashok,49,1,0
12469,12007,Jyothi Desai,81,2,0
12470,12008,Rekha Setty,12,2,0
12471,12009,Iqbal,24,1,0
12472,12010,Bhavani Patil,13,2,0
12473,12011,Ayesha Shetty,70,2,0
12474,12011,Kiran Patil,19,1,0
12475,12012,Swathi,31,2,0
12476,12013,Rohit Poojari,35,1,0
12477,12013,Vijay Desai,46,1,0
12478,12013,Santosh,57,1,0
12479,12014,Shanthi Rao,33,2,0
12480,12016,Pallavi Kulkarni,55,2,0
12481,12017,Shankar,1,1,0
12482,12018,Radha Rao,46,2,0
12483,12018,Swathi,34,2,0
12484,12018,Rohit,51,1,0
12485,12018,Thomas Bhat,57,1,0
12486,12019,Swathi,17,2,0
12487,12021,Sudha,21,2,0
12488,12022,Anthony Kulkarni,72,1,0
12489,12024,Sowmya Desai,75,2,0
12490,12025,Rohit,69,1,0
12491,12026,Kamala Naik,54,2,0
12492,12027,Suresh,54,1,0
12493,12027,Imran Hegde,25,1,0
12494,12027,Nagaraj Prasad,55,1,0
12495,12027,Deepak Urs,59,1,0
12496,12028,Iqbal Kumar,56,1,0
12497,12029,Sarala Nayak,7,2,0
12498,12030,Ayesha,18,2,0
12499,12031,Sowmya,55,2,0
12500,12031,Nagaraj Reddy,48,1,0
12501,12031,Mahesh,33,1,0
12502,12031,Iqbal Rai,38,1,0
12503,12031,Divya Gowda,32,2,0
12504,12031,Prakash Prasad,47,1,0
12505,12032,Manjunath,66,1,0
12506,12033,Prakash Nayak,79,1,0
12507,12034,Santosh Naidu,61,1,0
12508,12035,Latha Prasad,30,2,0
12509,12036,Prema Setty,19,2,0
12510,12038,Manoj,47,1,0
12511,12039,Nandini,36,2,0
12512,12040,Manoj Urs,40,1,0
12513,12041,Mary Hegde,39,2,0
12514,12042,Deepak Naidu,22,1,0
12515,12043,Chandru,70,1,0
12516,12045,Mahesh Setty,33,1,0
12517,12046,Prema Desai,79,2,0
12518,12048,Thomas,22,1,0
12519,12049,Naveen Naik,58,1,0
12520,12051,Shankar,65,1,0
12521,12052,Deepa Urs,42,2,0
12522,12054,Rohit,31,1,0
12523,12055,Manjunath,22,1,0
12524,12056,Swathi,48,2,0
12525,12057,Ramesh Shetty,65,1,0
12526,12059,Ashok,44,1,0
12527,12061,Vinod,13,1,0
12528,12062,Ravi Rai,31,1,0
12529,12063,Anand Setty,11,1,0
12530,12064,Priya Kumar,41,2,0
12531,12067,Sowmya,53,2,0
12532,12068,Thomas,22,1,0
12533,12069,Prakash Nayak,64,1,0
12534,12070,Harish,64,1,0
12535,12072,Deepak,49,1,0
12536,12073,Ravi Prasad,28,1,0
12537,12073,Ramesh,39,1,0
12538,12073,Suresh Shetty,61,1,0
12539,12073,Savitri Prasad,38,2,0
12540,12073,Manoj Achar,36,1,0
12541,12074,Imran Shetty,71,1,0
12542,12075,Rafiq Poojari,56,1,0
12543,12076,Manoj,72,1,0
12544,12077,Bhavani,57,2,0
12545,12078,Harish Gowda,74,1,0
12546,12078,Basavaraj Hegde,55,1,0
12547,12079,Joseph Rai,18,1,0
12548,12080,Girish Poojari,28,1,0
12549,12080,Suresh,37,1,0
12550,12081,Ganesh Gowda,42,1,0
12551,12083,Karthik Rao,60,1,0
12552,12085,Anand Urs,45,1,0
12553,12085,Rohit,21,1,0
12554,12085,Vinod Hegde,30,1,0
12555,12086,Harish Nayak,60,1,0
12556,12087,Anthony Nayak,49,1,0
12557,12088,Shobha Poojari,50,2,0
12558,12089,Roopa Prasad,20,2,0
12559,12090,Nandini,23,2,0
12560,12091,Mahesh Rao,59,1,0
12561,12092,Sunil,39,1,0
12562,12093,Latha Hegde,59,2,0
12563,12094,Priya Achar,46,2,0
12564,12097,Rashmi Setty,61,2,0
12565,12099,Girish Rao,65,1,0
12566,12100,Prema Kumar,58,2,0
12567,12101,Shanthi,38,2,0
12568,12102,Girija Reddy,51,2,0
12569,12103,Ganesh,47,1,0
12570,12104,Pallavi Urs,68,2,0
12571,12105,Nandini,65,2,0
12572,12106,Shanthi,32,2,0
12573,12107,Ramesh Desai,27,1,0
12574,12108,Suresh Rao,34,1,0
12575,12109,Deepak Gowda,32,1,0
12576,12110,Harish Hegde,34,1,0
12577,12111,Ramesh,52,1,0
12578,12112,Roopa Nayak,53,2,0
12579,12114,Roopa,52,2,0
12580,12117,Iqbal Naidu,41,1,0
12581,12118,Ganesh Reddy,46,1,0
12582,12119,Raju Setty,48,1,0
12583,12120,Thomas Prasad,27,1,0
12584,12121,Ashok Nayak,26,1,0
12585,12122,Girish,51,1,0
12586,12122,Santosh Hegde,24,1,0
12587,12123,Prema Poojari,65,2,0
12588,12124,Yogesh Naidu,42,1,0
12589,12125,Karthik Prasad,65,1,0
12590,12126,Iqbal,21,1,0
12591,12127,Karthik Bhat,51,1,0
12592,12128,Arjun,69,1,0
12593,12129,Sheela Gowda,28,2,0
12594,12130,Ramesh,27,1,0
12595,12130,Pallavi Desai,32,2,0
12596,12131,Prakash Rai,30,1,0
12597,12133,Ganesh Urs,45,1,0
12598,12134,Savitri,31,2,0
12599,12135,Suresh Prasad,35,1,0
12600,12135,Latha,41,2,0
12601,12135,Manoj,57,1,0
12602,12136,Radha Naidu,69,2,0
12603,12137,Anitha Naidu,60,2,0
12604,12137,Santosh Desai,58,1,0
12605,12137,Manjunath Rai,48,1,0
12606,12137,Ayesha Hegde,29,2,0
12607,12138,Bhavani,74,2,0
12608,12139,Ganesh,25,1,0
12609,12140,Thomas Prasad,51,1,0
12610,12141,Manjula Iyer,22,2,0
12611,12142,Girish Rai,46,1,0
12612,12143,Girija,38,2,0
12613,12144,Vijay,51,1,0
12614,12146,Priya,38,2,0
12615,12147,Geetha Bhat,26,2,0
12616,12148,Kamala,20,2,0
12617,12149,Sunil,28,1,0
12618,12150,Deepa Naik,46,2,0
12619,12150,Anthony,28,1,0
12620,12151,Girija,65,2,0
12621,12152,Suresh,52,1,0
12622,12153,Chandru,31,1,0
12623,12154,Savitri Nayak,15,2,0
12624,12155,Harish Urs,37,1,0
12625,12156,Srinivas Kumar,45,1,0
12626,12158,Vinod Gowda,20,1,0
12627,12159,Yogesh Patil,64,1,0
12628,12160,Rohit,52,1,0
12629,12160,Nandini Nayak,65,2,0
12630,12161,Kiran Iyer,64,1,0
12631,12162,Arjun,54,1,0
12632,12163,Sheela Reddy,49,2,0
12633,12164,Bhavani,25,2,0
12634,12165,Sunil,62,1,0
12635,12166,Rashmi,18,2,0
12636,12167,Nirmala Bhat,17,2,0
12637,12168,Mahesh,56,1,0
12638,12169,Naveen Prasad,37,1,0
12639,12170,Selvam,5,1,0
12640,12171,Anand Achar,73,1,0
12641,12172,Vijay Naik,65,1,0
12642,12173,Ashok Desai,73,1,0
12643,12174,Arjun,27,1,0
12644,12175,Divya,29,2,0
12645,12176,Geetha Desai,31,2,0
12646,12177,Usha Naidu,47,2,0
12647,12178,Deepa Gowda,43,2,0
12648,12179,Arjun Poojari,42,1,0
12649,12180,Shobha Gowda,23,2,0
12650,12181,Anitha,61,2,0
12651,12182,Girish,39,1,0
12652,12184,Sunil,51,1,0
12653,12185,Prakash,59,1,0
12654,12185,Santosh Hegde,47,1,0
12655,12187,Anitha,25,2,0
12656,12189,Fathima Setty,17,2,0
12657,12190,Sarala Achar,23,2,0
12658,12190,Rafiq,30,1,0
12659,12191,Jyothi,56,2,0
12660,12192,Sudha Kulkarni,49,2,0
12661,12193,Fathima,63,2,0
12662,12194,Savitri Prasad,34,2,0
12663,12195,Swathi,43,2,0
12664,12196,Shanthi,67,2,0
12665,12197,Shankar,11,3,0
12666,12198,Ganesh Rao,30,1,0
12667,12199,Vinod Iyer,46,1,0
12668,12199,Mahesh Shetty,41,1,0
12669,12199,Arjun Naidu,49,1,0
12670,12199,Kiran Achar,54,1,0
12671,12199,Chandru Rao,55,1,0
12672,12200,Sowmya,16,2,0
12673,12201,Shanthi,69,2,0
12674,12202,Ayesha Kumar,72,2,0
12675,12203,Ashok,10,1,0
12676,12204,Jyothi Rao,50,2,0
12677,12205,Roopa,51,2,0
12678,12205,Sowmya Setty,51,2,0
12679,12205,Selvam Prasad,55,1,0
12680,12205,Imran Reddy,23,1,0
12681,12205,Iqbal,31,1,0
12682,12205,Naveen,37,1,0
12683,12206,Ramesh Iyer,28,1,0
12684,12208,Lakshmi,35,2,0
12685,12209,Deepak Reddy,33,1,0
12686,12209,Shobha Rao,25,2,0
12687,12209,Sowmya,43,2,0
12688,12209,Manoj Achar,27,1,0
12689,12209,Girish,38,1,0
12690,12210,Manjula Reddy,54,2,0
12691,12211,Sunil,45,1,0
12692,12211,Latha,58,2,0
12693,12211,Radha,50,2,0
12694,12211,Imran Setty,37,1,0
12695,12211,Prakash Naik,34,1,0
12696,12214,Thomas Kulkarni,61,1,0
12697,12217,Rashmi,28,2,1
12698,12218,Rashmi,17,2,0
12699,12219,Prema Iyer,38,2,0
12700,12220,Girija Setty,49,2,0
12701,12221,Manjunath,54,1,0
12702,12225,Shanthi Rai,10,2,0
12703,12226,Ganesh,50,1,0
12704,12227,Basavaraj Patil,15,1,0
12705,12229,Radha Gowda,59,2,0
12706,12229,Imran Gowda,23,1,0
12707,12230,Radha,50,2,0
12708,12231,Anand,71,1,0
12709,12233,Ganesh Gowda,77,1,0
12710,12234,Manjunath Kulkarni,20,1,0
12711,12235,Ramesh,30,1,0
12712,12235,Imran Iyer,44,1,0
12713,12236,Imran,41,1,1
12714,12237,Shankar Urs,13,1,0
12715,12238,Sarala Naik,48,2,0
12716,12239,Divya Achar,26,2,0
12717,12240,Anitha Kulkarni,52,2,0
12718,12243,Anthony,41,1,0
12719,12243,Ravi Bhat,52,1,0
12720,12244,Joseph,12,1,0
12721,12245,Radha,22,2,0
12722,12246,Anitha Iyer,42,2,0
12723,12247,Usha,35,2,0
12724,12248,Rohit,30,1,0
12725,12249,Raju,10,1,0
12726,12251,Kiran Naidu,64,1,0
12727,12252,Ashok,5,1,0
12728,12254,Swathi Kumar,15,2,0
12729,12255,Iqbal,51,1,0
12730,12255,Kiran,56,1,0
12731,12255,Arjun,60,1,0
12732,12257,Rafiq Reddy,54,1,0
12733,12257,Muthu,49,1,0
12734,12257,Thomas Patil,60,1,0
12735,12259,Meena Naik,22,2,0
12736,12260,Nirmala,20,2,0
12737,12262,Kamala,29,2,0
12738,12263,Nagaraj Prasad,43,1,0
12739,12264,Ravi,31,1,0
12740,12265,Suresh Naik,24,1,0
12741,12266,Vani Patil,80,2,0
12742,12267,Sudha,34,2,0
12743,12268,Fathima Rao,43,2,0
12744,12269,Fathima Naidu,20,2,0
12745,12271,Kavitha,38,2,0
12746,12272,Harish Rao,37,1,0
12747,12273,Priya Prasad,18,2,0
12748,12274,Chaitra,24,2,0
12749,12276,Ashok Rai,59,1,0
12750,12277,Manjunath Rao,43,1,0
12751,12278,Naveen Shetty,48,1,0
12752,12279,Kavitha,29,2,0
12753,12280,Basavaraj Rao,53,1,0
12754,12281,Bhavani,34,2,0
12755,12282,Fathima,45,2,0
12756,12285,Pallavi Rao,79,2,0
12757,12286,Ashok Patil,27,1,0
12758,12286,Muthu Kulkarni,62,1,0
12759,12287,Arjun,13,1,0
12760,12289,Pallavi,44,2,0
12761,12290,Deepak Patil,69,1,0
12762,12291,Kiran,51,1,0
12763,12291,Kavitha Desai,25,2,0
12764,12291,Suresh Kulkarni,42,1,0
12765,12292,Pallavi Desai,28,2,0
12766,12293,Deepak Gowda,50,1,0
12767,12293,Savitri Prasad,49,2,0
12768,12297,Karthik Rai,19,1,0
12769,12298,Swathi,8,2,0
12770,12299,Girish,14,1,0
12771,12300,Shobha,60,2,0
12772,12301,Prema Achar,26,2,0
12773,12302,Latha,18,2,0
12774,12303,Manjunath,16,1,0
12775,12305,Raju Shetty,23,1,0
12776,12306,Muthu,47,1,0
12777,12307,Ravi Rai,92,1,0
12778,12308,Ganesh Nayak,52,1,0
12779,12309,Sowmya Nayak,78,2,0
12780,12310,Srinivas Desai,52,1,0
12781,12312,Girish,66,1,0
12782,12312,Raju,32,1,0
12783,12313,Nandini,60,2,0
12784,12315,Sowmya Naik,64,2,0
12785,12316,Suresh Bhat,54,1,0
12786,12318,Anand,25,1,0
12787,12319,Shanthi Rao,24,2,0
12788,12319,Manoj Reddy,57,1,0
12789,12320,Yogesh Naik,27,1,0
12790,12321,Vani Iyer,22,2,0
12791,12322,Chaitra Bhat,15,2,0
12792,12323,Anitha Achar,16,2,0
12793,12325,Ramesh,29,1,0
12794,12326,Nirmala Kulkarni,48,2,0
12795,12327,Muthu Shetty,62,1,0
12796,12328,Geetha Reddy,32,2,0
12797,12330,Prema Poojari,14,2,0
12798,12331,Manjunath Rai,54,1,0
12799,12332,Shanthi Kulkarni,57,2,0
12800,12332,Selvam Hegde,30,1,0
12801,12333,Rohit,37,1,1
12802,12334,Rashmi,31,2,0
12803,12335,Basavaraj Patil,42,1,0
12804,12336,Rohit,13,1,0
12805,12337,Rafiq Nayak,22,1,0
12806,12338,Divya,33,2,0
12807,12339,Prakash Desai,21,1,0
12808,12341,Savitri Hegde,51,2,0
12809,12342,Kamala,53,2,0
12810,12343,Manjula,20,2,0
12811,12345,Raju,49,1,0
12812,12347,Ramesh,59,1,0
12813,12348,Girija Poojari,41,2,0
12814,12350,Sudha Setty,60,2,0
12815,12351,Anitha Reddy,13,2,0
12816,12352,Sowmya,48,2,0
12817,12353,Sunil Achar,42,1,0
12818,12354,Rohit Rao,32,1,0
12819,12356,Selvam,58,1,0
12820,12356,Karthik,55,1,0
12821,12356,Manoj Naidu,54,1,0
12822,12356,Imran,42,1,0
12823,12356,Deepak Rao,18,1,0
12824,12356,Sowmya,52,2,0
12825,12358,Joseph,35,1,0
12826,12360,Rashmi Naik,15,2,0
12827,12361,Rohit,26,1,0
12828,12361,Manoj Bhat,40,1,0
12829,12362,Mahesh Naik,81,1,0
12830,12363,Meena Poojari,30,2,0
12831,12363,Raju Prasad,56,1,0
12832,12364,Thomas Kulkarni,58,1,0
12833,12365,Shanthi,17,2,0
12834,12366,Anand,58,1,0
12835,12367,Latha Urs,47,2,0
12836,12369,Vijay Urs,27,1,0
12837,12372,Kavitha Kulkarni,29,2,0
12838,12373,Bhavani,44,2,0
12839,12374,Rekha Hegde,6,2,0
12840,12375,Muthu Kumar,29,1,0
12841,12376,Mahesh,26,1,0
12842,12377,Shanthi Naidu,42,2,0
12843,12378,Prema Naidu,38,2,0
12844,12379,Sheela,12,2,0
12845,12381,Manjunath Nayak,48,1,0
12846,12382,Manoj,2,1,0
12847,12383,Arjun,29,1,0
12848,12383,Sarala Gowda,50,2,0
12849,12384,Kamala,46,2,0
12850,12385,Fathima Naidu,38,2,0
12851,12386,Sunil Nayak,41,1,0
12852,12389,Karthik Prasad,41,1,0
12853,12389,Naveen Nayak,33,1,0
12854,12389,Rashmi,48,2,0
12855,12391,Manjunath Naidu,62,1,0
12856,12394,Prakash Reddy,49,1,0
12857,12395,Vijay Naidu,18,1,0
12858,12397,Rashmi,65,2,0
12859,12397,Vani,57,2,0
12860,12397,Suresh,20,1,0
12861,12397,Ganesh Desai,38,1,0
12862,12397,Girish,43,1,0
12863,12399,Srinivas Reddy,57,1,0
12864,12400,Naveen Naik,68,1,0
12865,12401,Prakash,46,1,0
12866,12402,Shanthi Kulkarni,39,2,0
12867,12402,Sunil,58,1,0
12868,12403,Rohit Urs,61,1,0
12869,12405,Vijay,42,1,0
12870,12405,Shankar Shetty,74,1,0
12871,12407,Chaitra Patil,34,2,0
12872,12408,Radha,80,2,0
12873,12409,Raju Setty,50,1,0
12874,12409,Lakshmi,19,2,0
12875,12410,Anand Kulkarni,74,1,0
12876,12411,Joseph,38,1,0
12877,12412,Muthu,23,1,0
12878,12412,Mahesh Achar,42,1,0
12879,12412,Selvam Prasad,26,1,0
12880,12412,Thomas Urs,58,1,0
12881,12413,Ramesh Hegde,70,1,0
12882,12414,Muthu,41,1,0
12883,12415,Geetha Desai,32,2,0
12884,12416,Swathi Urs,50,2,0
12885,12417,Nandini,26,2,0
12886,12418,Mary,70,2,0
12887,12419,Ravi Shetty,54,1,0
12888,12420,Thomas Kulkarni,35,1,0
12889,12421,Kiran Naik,20,1,0
12890,12421,Usha,21,2,0
12891,12422,Prakash Poojari,67,1,0
12892,12424,Nandini Poojari,52,2,0
12893,12425,Girija Bhat,17,2,0
12894,12426,Rekha Iyer,31,2,0
12895,12427,Ganesh,40,1,0
12896,12428,Anand,23,1,0
12897,12430,Usha,57,2,0
12898,12430,Harish,21,1,0
12899,12431,Ramesh Poojari,64,1,0
12900,12432,Lakshmi Rao,35,2,0
12901,12433,Raju,72,1,0
12902,12435,Sarala Naidu,50,2,0
12903,12436,Rafiq Kulkarni,47,1,0
12904,12436,Manoj Hegde,47,1,0
12905,12437,Anitha Setty,16,2,0
12906,12438,Manjunath Poojari,22,1,0
12907,12440,Ashok,72,1,0
12908,12441,Swathi Rai,23,2,0
12909,12442,Manjula Kumar,24,2,0
12910,12443,Shankar,57,1,0
12911,12445,Latha,37,2,0
12912,12447,Deepak Shetty,51,1,0
12913,12449,Deepak,42,1,0
12914,12450,Nagaraj Reddy,47,1,0
12915,12451,Anand,65,1,0
12916,12452,Iqbal Iyer,59,1,0
12917,12453,Raju,48,1,0
12918,12455,Basavaraj,13,1,0
12919,12456,Prakash Patil,71,1,0
12920,12457,Rohit Rai,57,1,0
