AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
18666,12189,Pallavi,47,2,A2
18667,12190,Ravi Shetty,39,1,A1
18668,12190,Vijay,55,1,A2
18669,12190,Shivu,49,1,A3
18670,12190,Manjula Achar,17,2,A4
18671,12190,Chandru Reddy,32,1,A5
18672,12190,Vishal Naidu,42,1,A6
18673,12190,Sagar Khan,25,1,A7
18674,12190,Manjunath Setty,26,1,A8
18675,12191,Selvam Khan,48,1,A1
18676,12192,Raju Bhat,45,1,A1
18677,12195,Altaf Kumar,46,1,A1
18678,12196,Anand,17,1,A1
18679,12197,Ramesh Urs,37,1,A1
18680,12197,Nasir Iyer,19,1,A2
18681,12198,Manjula Prasad,20,2,A1
18682,12198,Iqbal Setty,33,1,A2
18683,12200,Geetha,42,2,A1
18684,12201,Anwar,42,1,A1
18685,12202,Somu,20,1,A1
18686,12203,Sheela Naidu,26,2,A1
18687,12204,Yogesh Naik,30,1,A1
18688,12206,Dinesh Poojari,55,1,A1
18689,12207,Guru Gowda,46,1,A1
18690,12208,Vinod Setty,63,1,A1
18691,12208,Chandru,36,1,A2
18692,12209,Srinivas,63,1,A1
18693,12209,Vinod Reddy,28,1,A2
18694,12209,Ramesh Sheikh,39,1,A3
18695,12209,Shankar Naik,16,1,A4
18696,12209,Ashok Rao,16,1,A5
18697,12209,Somu Kumar,32,1,A6
18698,12210,Muthu Gowda,62,1,A1
18699,12211,Sagar Shetty,26,1,A1
18700,12211,Imran Patil,43,1,A2
18701,12211,Geetha,61,2,A3
18702,12211,Muthu,58,1,A4
18703,12211,Latha Gowda,37,2,A5
18704,12212,Vani,59,2,A1
18705,12216,Vinod,62,1,A1
18706,12217,Anwar Nayak,35,1,A1
18707,12217,Somu Shetty,58,1,A2
18708,12218,Prakash Kulkarni,21,1,A1
18709,12219,Nasir Desai,52,1,A1
18710,12219,Girish Reddy,46,1,A2
18711,12220,Basavaraj Naidu,33,1,A1
18712,12221,Salim,46,1,A1
18713,12221,Manoj,65,1,A2
18714,12222,Sunil Hegde,51,1,A1
18715,12223,Shabbir Poojari,21,1,A1
18716,12224,Usha,25,2,A1
18717,12225,Harish,44,1,A1
18718,12226,Shankar Gowda,24,1,A1
18719,12226,Ganesh,33,1,A2
18720,12226,Dinesh Naik,43,1,A3
18721,12226,Vishal Bhat,53,1,A4
18722,12226,Selvam,32,1,A5
18723,12226,Sunil Poojari,32,1,A6
18724,12227,Latha,54,2,A1
18725,12228,Shivu Iyer,42,1,A1
18726,12229,Manoj,40,1,A1
18727,12229,Yogesh Desai,44,1,A2
18728,12229,Arjun,36,1,A3
18729,12229,Sagar,64,1,A4
18730,12230,Ramesh Urs,64,1,A1
18731,12231,Vinod,58,1,A1
18732,12232,Ravi Rao,26,1,A1
18733,12233,Girish Desai,44,1,A1
18734,12233,Rohit Sheikh,36,1,A2
18735,12234,Manjunath Poojari,20,1,A1
18736,12235,Shankar Rao,32,1,A1
18737,12235,Farooq Desai,47,1,A2
18738,12235,Ramesh Kumar,23,1,A3
18739,12235,Karthik Sheikh,53,1,A4
18740,12236,Girish,27,1,A1
18741,12236,Rukhsana Naidu,62,2,A2
18742,12237,Yogesh Poojari,56,1,A1
18743,12238,Farooq,38,1,A1
18744,12239,Pallavi,56,2,A1
18745,12240,Ajay Reddy,40,1,A1
18746,12240,Manjunath,36,1,A2
18747,12241,Girish,40,1,A1
18748,12242,Dinesh,39,1,A1
18749,12243,Prema Naidu,54,2,A1
18750,12243,Kavitha Iyer,54,2,A2
18751,12243,Shobha Sheikh,65,2,A3
18752,12243,Vishal Desai,37,1,A4
18753,12243,Ganesh,34,1,A5
18754,12243,Yogesh,34,1,A6
18755,12244,Shankar,28,1,A1
18756,12245,Iqbal Iyer,57,1,A1
18757,12246,Chandru Naidu,57,1,A1
18758,12247,Mahesh,64,1,A1
18759,12248,Raju Rai,29,1,A1
18760,12249,Latha Naidu,35,2,A1
18761,12250,Sagar,65,1,A1
18762,12251,Ganesh,56,1,A1
18763,12251,Sandeep,30,1,A2
18764,12251,Shanthi,50,2,A3
18765,12252,Ramesh,43,1,A1
18766,12253,Vijay,36,1,A1
18767,12254,Suresh Naik,46,1,A1
18768,12255,Vinod,58,1,A1
18769,12255,Sunil Naik,28,1,A2
18770,12256,Shabbir,37,1,A1
18771,12257,Salim,38,1,A1
18772,12257,Dinesh,45,1,A2
18773,12257,Farooq Kumar,23,1,A3
18774,12258,Suresh Khan,17,1,A1
18775,12259,Guru,64,1,A1
18776,12260,Farooq Patil,64,1,A1
18777,12260,Ravi,49,1,A2
18778,12261,Prakash Kulkarni,47,1,A1
18779,12261,Srinivas,40,1,A2
18780,12262,Prasad Reddy,29,1,A1
18781,12263,Kiran,29,1,A1
18782,12264,Rafiq,32,1,A1
18783,12264,Sagar Nayak,54,1,A2
18784,12266,Guru,54,1,A1
18785,12267,Harish Naik,53,1,A1
18786,12268,Manoj Rao,32,1,A1
18787,12269,Anwar Shetty,23,1,A1
18788,12270,Suresh Rai,53,1,A1
18789,12271,Sandeep,20,1,A1
18790,12273,Anand Reddy,37,1,A1
18791,12274,Yusuf,32,1,A1
18792,12275,Rohit,18,1,A1
18793,12275,Iqbal,31,1,A2
18794,12275,Anand,45,1,A3
18795,12277,Iqbal Prasad,48,1,A1
18796,12278,Rafiq Naidu,31,1,A1
18797,12279,Dinesh Khan,64,1,A1
18798,12279,Kiran Desai,49,1,A2
18799,12280,Shivu Bhat,17,1,A1
18800,12282,Guru Desai,47,1,A1
18801,12283,Ravi Achar,38,1,A1
18802,12284,Anand Desai,60,1,A1
18803,12285,Srinivas,41,1,A1
18804,12286,Somu Bhat,62,1,A1
18805,12286,Yogesh,34,1,A2
18806,12286,Farooq Achar,54,1,A3
18807,12287,Yogesh,57,1,A1
18808,12288,Yogesh Nayak,59,1,A1
18809,12289,Vishal Urs,26,1,A1
18810,12291,Mary,44,2,A1
18811,12291,Anwar,55,1,A2
18812,12291,Sagar,63,1,A3
18813,12292,Sunil Prasad,52,1,A1
18814,12293,Prakash,28,1,A1
18815,12293,Nirmala,34,2,A2
18816,12293,Prasad Kumar,49,1,A3
18817,12293,Altaf Achar,53,1,A4
18818,12294,Usha Khan,24,2,A1
18819,12294,Muthu,50,1,A2
18820,12295,Sowmya Achar,36,2,A1
18821,12295,Muthu Desai,62,1,A2
18822,12295,Basavaraj Hegde,51,1,A3
18823,12296,Rohit Naik,16,1,A1
18824,12297,Nandini,55,2,A1
18825,12297,Prasad,27,1,A2
18826,12298,Ajay,64,1,A1
18827,12299,Mary Iyer,38,2,A1
18828,12300,Srinivas,48,1,A1
18829,12301,Guru,39,1,A1
18830,12302,Sandeep,26,1,A1
18831,12302,Anand,55,1,A2
18832,12303,Vinod,64,1,A1
18833,12303,Prasad,65,1,A2
18834,12304,Sudha Rao,60,2,A1
18835,12304,Girish,50,1,A2
18836,12304,Farooq Achar,25,1,A3
18837,12305,Anwar Rai,62,1,A1
18838,12306,Ravi Setty,33,1,A1
18839,12307,Anand,49,1,A1
18840,12308,Prakash Hegde,35,1,A1
18841,12309,Ashok,23,1,A1
18842,12309,Yogesh,61,1,A2
18843,12311,Anwar Reddy,47,1,A1
18844,12313,Ayesha Poojari,37,2,A1
18845,12314,Prasad Setty,39,1,A1
18846,12314,Iqbal,51,1,A2
18847,12315,Prasad,43,1,A1
18848,12316,Swathi Reddy,35,2,A1
18849,12317,Kiran,62,1,A1
18850,12317,Imran,40,1,A2
18851,12318,Nasir Prasad,35,1,A1
18852,12319,Sarala,53,2,A1
18853,12319,Altaf Reddy,39,1,A2
18854,12319,Raghu Poojari,24,1,A3
18855,12319,Rafiq Kumar,36,1,A4
18856,12319,Bhavani Poojari,16,2,A5
18857,12320,Imran,28,1,A1
18858,12320,Yogesh,32,1,A2
18859,12321,Sagar Naidu,23,1,A1
18860,12322,Harish,28,1,A1
18861,12322,Harish,48,1,A2
18862,12323,Altaf,26,1,A1
18863,12324,Salim,42,1,A1
18864,12325,Guru Rai,24,1,A1
18865,12326,Rafiq,56,1,A1
18866,12327,Muthu,36,1,A1
18867,12327,Shabbir,46,1,A2
18868,12327,Guru Iyer,38,1,A3
18869,12327,Chandru Nayak,43,1,A4
18870,12327,Imran Setty,40,1,A5
18871,12327,Manjula Rao,18,2,A6
18872,12327,Manoj Gowda,65,1,A7
18873,12328,Anand Rao,41,1,A1
18874,12329,Ramesh Shetty,46,1,A1
18875,12330,Somu,36,1,A1
18876,12332,Shankar Rai,36,1,A1
18877,12332,Latha Achar,54,2,A2
18878,12332,Farheen,52,2,A3
18879,12332,Guru,39,1,A4
18880,12335,Girija,28,2,A1
18881,12336,Prasad Patil,56,1,A1
18882,12337,Vinod Khan,53,1,A1
18883,12340,Shivu,45,1,A1
18884,12341,Mahesh,64,1,A1
18885,12342,Ajay Desai,26,1,A1
18886,12342,Selvam,24,1,A2
18887,12342,Harish Iyer,58,1,A3
18888,12343,Rohit Reddy,49,1,A1
18889,12344,Guru Iyer,56,1,A1
18890,12344,Nagaraj,64,1,A2
18891,12345,Roopa Achar,27,2,A1
18892,12345,Guru Setty,46,1,A2
18893,12346,Iqbal,52,1,A1
18894,12346,Guru,57,1,A2
18895,12347,Girish,45,1,A1
18896,12348,Girish,58,1,A1
18897,12349,Lakshmi,65,2,A1
18898,12350,Iqbal Naidu,60,1,A1
18899,12351,Chaitra Setty,58,2,A1
18900,12352,Sandeep Khan,48,1,A1
18901,12355,Girish Kulkarni,33,1,A1
18902,12356,Raghu Kumar,18,1,A1
18903,12356,Vijay Setty,38,1,A2
18904,12356,Ravi Sheikh,22,1,A3
18905,12356,Divya,43,2,A4
18906,12356,Kavitha Prasad,26,2,A5
18907,12357,Manoj,62,1,A1
18908,12358,Prakash,28,1,A1
18909,12358,Rohit Reddy,63,1,A2
18910,12359,Muthu,27,1,A1
18911,12359,Guru Prasad,38,1,A2
18912,12360,Santosh Iyer,33,1,A1
18913,12361,Nirmala,20,2,A1
18914,12361,Prasad,52,1,A2
18915,12361,Srinivas,36,1,A3
18916,12362,Deepak Reddy,28,1,A1
18917,12363,Girish Kumar,53,1,A1
18918,12364,Imran Nayak,18,1,A1
18919,12364,Manoj,51,1,A2
18920,12364,Basavaraj,55,1,A3
18921,12365,Santosh Reddy,51,1,A1
18922,12365,Meena Naidu,47,2,A2
18923,12366,Iqbal,29,1,A1
18924,12366,Yusuf Naidu,59,1,A2
18925,12367,Anand,29,1,A1
18926,12367,Prakash,44,1,A2
18927,12367,Rafiq Gowda,30,1,A3
18928,12368,Yusuf Gowda,26,1,A1
18929,12368,Harish,28,1,A2
18930,12369,Vani,28,2,A1
18931,12371,Sheela Gowda,39,2,A1
18932,12372,Ganesh Khan,49,1,A1
18933,12372,Chandru,57,1,A2
18934,12372,Imran Prasad,63,1,A3
18935,12373,Harish,34,1,A1
18936,12375,Chandru,55,1,A1
18937,12375,Naveen,37,1,A2
18938,12376,Salim,34,1,A1
18939,12377,Nagaraj Nayak,17,1,A1
18940,12379,Somu Kulkarni,44,1,A1
18941,12380,Nagaraj Iyer,53,1,A1
18942,12381,Vinod Gowda,27,1,A1
18943,12382,Girish,59,1,A1
18944,12383,Prakash Patil,25,1,A1
18945,12383,Ganesh Achar,30,1,A2
18946,12384,Muthu,44,1,A1
18947,12385,Raghu,65,1,A1
18948,12386,Selvam,40,1,A1
18949,12387,Rashmi,29,2,A1
18950,12388,Sunil,64,1,A1
18951,12389,Raju,61,1,A1
18952,12389,Arjun Nayak,36,1,A2
18953,12390,Prasad,24,1,A1
18954,12391,Manjunath Gowda,19,1,A1
18955,12392,Ravi Poojari,58,1,A1
18956,12393,Rukhsana Reddy,53,2,A1
18957,12394,Dinesh,40,1,A1
18958,12395,Vishal,34,1,A1
18959,12395,Meena Kumar,27,2,A2
18960,12395,Anand Khan,47,1,A3
18961,12396,Farooq,37,1,A1
18962,12397,Sandeep,35,1,A1
18963,12397,Salim Achar,39,1,A2
18964,12397,Prema Rai,29,2,A3
18965,12397,Kamala Iyer,65,2,A4
18966,12397,Farooq,38,1,A5
18967,12398,Raju Patil,53,1,A1
18968,12399,Vinod,20,1,A1
18969,12399,Ramesh Kulkarni,39,1,A2
18970,12400,Farooq Achar,25,1,A1
18971,12401,Suresh,16,1,A1
18972,12401,Anwar Achar,22,1,A2
18973,12401,Manoj,65,1,A3
18974,12402,Girish Bhat,30,1,A1
18975,12402,Dinesh Urs,23,1,A2
18976,12402,Vinod,31,1,A3
18977,12402,Anwar Setty,33,1,A4
18978,12402,Girish Setty,60,1,A5
18979,12402,Prakash Patil,18,1,A6
18980,12402,Savitri Kumar,55,2,A7
18981,12402,Yusuf,26,1,A8
18982,12403,Nirmala Rao,46,2,A1
18983,12404,Harish Prasad,56,1,A1
18984,12404,Arjun Achar,46,1,A2
18985,12405,Ramesh Bhat,58,1,A1
18986,12405,Ashok,18,1,A2
18987,12406,Santosh Rai,24,1,A1
18988,12406,Shankar,64,1,A2
18989,12407,Somu Kulkarni,40,1,A1
18990,12408,Altaf,19,1,A1
18991,12408,Srinivas,64,1,A2
18992,12409,Harish Achar,64,1,A1
18993,12409,Srinivas Prasad,64,1,A2
18994,12409,Selvam,50,1,A3
18995,12409,Yogesh,44,1,A4
18996,12409,Rohit Poojari,16,1,A5
18997,12409,Prasad,29,1,A6
18998,12409,Prakash Poojari,17,1,A7
18999,12410,Iqbal Rai,21,1,A1
19000,12410,Muthu Shetty,25,1,A2
19001,12410,Ramesh Shetty,63,1,A3
19002,12411,Vijay Desai,38,1,A1
19003,12411,Suresh Kulkarni,41,1,A2
19004,12412,Guru Rao,16,1,A1
19005,12412,Sandeep,19,1,A2
19006,12412,Rashmi Naik,60,2,A3
19007,12413,Ravi Prasad,54,1,A1
19008,12413,Raju,64,1,A2
19009,12413,Shabbir,25,1,A3
19010,12414,Srinivas Hegde,63,1,A1
19011,12415,Sunil Rao,39,1,A1
19012,12416,Nasir Sheikh,49,1,A1
19013,12417,Yusuf,52,1,A1
19014,12418,Anwar,32,1,A1
19015,12418,Arjun,31,1,A2
19016,12419,Muthu,25,1,A1
19017,12419,Ravi Desai,18,1,A2
19018,12421,Raju,57,1,A1
19019,12423,Chandru Shetty,27,1,A1
19020,12424,Imran Prasad,38,1,A1
19021,12424,Rafiq Shetty,18,1,A2
19022,12425,Selvam,48,1,A1
19023,12426,Altaf Sheikh,33,1,A1
19024,12427,Imran Patil,34,1,A1
19025,12428,Somu Setty,46,1,A1
19026,12428,Farooq Prasad,54,1,A2
19027,12428,Mahesh,30,1,A3
19028,12430,Vijay Patil,25,1,A1
19029,12430,Farooq,52,1,A2
19030,12430,Girija Kumar,24,2,A3
19031,12430,Naveen Kumar,28,1,A4
19032,12430,Yusuf,56,1,A5
19033,12430,Chandru Naik,16,1,A6
19034,12430,Meena Hegde,46,2,A7
19035,12430,Muthu Reddy,59,1,A8
19036,12430,Guru Sheikh,31,1,A9
19037,12431,Manoj Sheikh,65,1,A1
19038,12432,Shabbir Gowda,65,1,A1
19039,12433,Imran Rai,44,1,A1
19040,12434,Raghu,17,1,A1
19041,12435,Shankar Prasad,58,1,A1
19042,12436,Prakash,39,1,A1
19043,12436,Sandeep,52,1,A2
19044,12437,Suresh,22,1,A1
19045,12438,Ramesh Bhat,62,1,A1
19046,12438,Pallavi Rai,27,2,A2
19047,12438,Rafiq,54,1,A3
19048,12438,Farooq,61,1,A4
19049,12438,Selvam Iyer,47,1,A5
19050,12438,Raghu,24,1,A6
19051,12438,Rohit,26,1,A7
19052,12439,Selvam,34,1,A1
19053,12439,Ayesha Patil,60,2,A2
19054,12439,Guru,28,1,A3
19055,12440,Ayesha Desai,58,2,A1
19056,12441,Jyothi Gowda,36,2,A1
19057,12442,Meena,63,2,A1
19058,12443,Roopa,57,2,A1
19059,12444,Shabbir Rao,33,1,A1
19060,12445,Raju,34,1,A1
19061,12448,Chandru Shetty,40,1,A1
19062,12449,Naveen,23,1,A1
19063,12450,Salim Nayak,18,1,A1
19064,12451,Anand Kumar,39,1,A1
19065,12452,Raju Poojari,34,1,A1
19066,12453,Prakash Hegde,65,1,A1
19067,12454,Basavaraj Kulkarni,42,1,A1
19068,12455,Anwar Patil,62,1,A1
19069,12455,Vinod,25,1,A2
19070,12456,Rohit,44,1,A1
19071,12457,Swathi Iyer,55,2,A1
19072,12457,Kiran Urs,40,1,A2
19073,12457,Ramesh Naik,29,1,A3
19074,12458,Ganesh Kumar,54,1,A1
19075,12459,Mary Hegde,24,2,A1
19076,12459,Mahesh Gowda,51,1,A2
19077,12459,Dinesh Reddy,30,1,A3
19078,12459,Arjun Khan,56,1,A4
19079,12460,Prasad Urs,64,1,A1
19080,12461,Farooq Khan,21,1,A1
19081,12462,Nagaraj Iyer,23,1,A1
19082,12463,Kiran Sheikh,53,1,A1
19083,12463,Anand Poojari,56,1,A2
19084,12464,Prasad,47,1,A1
19085,12464,Chandru Poojari,40,1,A2
19086,12464,Shabbir Gowda,62,1,A3
19087,12465,Prema Shetty,59,2,A1
19088,12465,Sandeep Khan,21,1,A2
19089,12466,Anitha Achar,31,2,A1
19090,12467,Kiran Naik,18,1,A1
19091,12469,Sunil Poojari,34,1,A1
19092,12470,Ajay,38,1,A1
19093,12470,Deepak Naidu,39,1,A2
19094,12471,Nasir Desai,58,1,A1
19095,12471,Altaf Patil,36,1,A2
19096,12472,Mahesh Nayak,48,1,A1
19097,12474,Salim Iyer,26,1,A1
19098,12475,Chandru Kulkarni,33,1,A1
19099,12476,Vishal Achar,43,1,A1
19100,12478,Guru,54,1,A1
19101,12479,Vishal Rai,23,1,A1
19102,12480,Mahesh Patil,45,1,A1
19103,12480,Ayesha Kulkarni,28,2,A2
19104,12480,Raju Urs,49,1,A3
19105,12481,Shivu Urs,43,1,A1
19106,12482,Muthu Poojari,45,1,A1
19107,12482,Sowmya Kumar,49,2,A2
19108,12483,Ashok Bhat,31,1,A1
19109,12484,Farooq Khan,63,1,A1
19110,12485,Sarala Poojari,22,2,A1
19111,12486,Manjunath Reddy,40,1,A1
19112,12488,Raju,37,1,A1
19113,12489,Salim Desai,21,1,A1
19114,12490,Vishal,31,1,A1
19115,12490,Salim,37,1,A2
19116,12491,Deepak Naidu,61,1,A1
19117,12491,Rafiq Nayak,40,1,A2
19118,12491,Chandru Rai,54,1,A3
19119,12492,Guru,40,1,A1
19120,12493,Ravi,19,1,A1
19121,12494,Raju,55,1,A1
19122,12494,Raju Prasad,49,1,A2
19123,12494,Shankar,25,1,A3
19124,12495,Harish Naidu,25,1,A1
19125,12496,Raghu Reddy,56,1,A1
19126,12496,Naveen,63,1,A2
19127,12497,Vinod Prasad,60,1,A1
19128,12498,Guru Nayak,16,1,A1
19129,12499,Nagaraj,27,1,A1
19130,12499,Manjunath Achar,21,1,A2
19131,12500,Kiran Reddy,28,1,A1
19132,12501,Vishal Naidu,32,1,A1
19133,12502,Suresh,31,1,A1
19134,12503,Rafiq Rai,18,1,A1
19135,12504,Harish Patil,30,1,A1
19136,12504,Guru Kumar,27,1,A2
19137,12505,Sagar Kulkarni,21,1,A1
19138,12506,Somu,65,1,A1
19139,12507,Naveen,20,1,A1
19140,12507,Basavaraj,25,1,A2
19141,12508,Suresh,62,1,A1
19142,12509,Vinod Shetty,20,1,A1
19143,12510,Sowmya Poojari,63,2,A1
19144,12511,Yusuf Setty,62,1,A1
19145,12513,Manoj,39,1,A1
19146,12514,Yogesh,21,1,A1
19147,12514,Sandeep Reddy,64,1,A2
19148,12515,Nandini,28,2,A1
19149,12515,Santosh,18,1,A2
19150,12515,Shankar Sheikh,57,1,A3
19151,12515,Somu Naik,16,1,A4
19152,12515,Raju,44,1,A5
19153,12515,Farooq Rai,63,1,A6
19154,12515,Srinivas,40,1,A7
19155,12515,Nagaraj Rao,47,1,A8
19156,12515,Ashok,48,1,A9
19157,12516,Shankar,59,1,A1
19158,12517,Shankar Gowda,58,1,A1
19159,12518,Anand Poojari,58,1,A1
19160,12520,Vijay Iyer,33,1,A1
19161,12520,Ganesh,47,1,A2
19162,12520,Shivu,20,1,A3
19163,12522,Shivu Rao,20,1,A1
19164,12522,Vishal Khan,53,1,A2
19165,12522,Vishal Desai,46,1,A3
19166,12522,Harish Kumar,60,1,A4
19167,12523,Prakash,28,1,A1
19168,12523,Anand Bhat,41,1,A2
19169,12524,Harish Iyer,28,1,A1
19170,12525,Rekha,29,2,A1
19171,12525,Raju Patil,36,1,A2
19172,12525,Vishal Naik,57,1,A3
19173,12526,Vijay,33,1,A1
19174,12526,Iqbal Achar,65,1,A2
19175,12526,Kiran,44,1,A3
19176,12526,Sandeep Urs,51,1,A4
19177,12526,Guru Prasad,38,1,A5
19178,12526,Nirmala Khan,52,2,A6
19179,12527,Sowmya,41,2,A1
19180,12528,Divya,23,2,A1
19181,12529,Mahesh,20,1,A1
19182,12530,Rukhsana,47,2,A1
19183,12532,Imran Rai,53,1,A1
19184,12533,Manjunath Achar,54,1,A1
19185,12533,Salim Rao,65,1,A2
19186,12533,Manoj,22,1,A3
19187,12534,Selvam Rai,29,1,A1
19188,12535,Somu Setty,51,1,A1
19189,12536,Somu Setty,27,1,A1
19190,12536,Selvam,35,1,A2
19191,12537,Rekha Naidu,44,2,A1
19192,12537,Arjun Gowda,17,1,A2
19193,12538,Raju Hegde,37,1,A1
19194,12539,Imran Setty,64,1,A1
19195,12540,Anwar,46,1,A1
19196,12541,Lakshmi Patil,48,2,A1
19197,12542,Latha Urs,17,2,A1
19198,12543,Sandeep,45,1,A1
19199,12544,Manjunath Poojari,59,1,A1
19200,12546,Ayesha Prasad,46,2,A1
19201,12546,Somu,62,1,A2
19202,12547,Yusuf Kumar,48,1,A1
19203,12547,Nasir,27,1,A2
19204,12547,Ganesh Kulkarni,49,1,A3
19205,12547,Srinivas Khan,59,1,A4
19206,12548,Raju,37,1,A1
19207,12548,Santosh Naik,62,1,A2
19208,12548,Srinivas,45,1,A3
19209,12548,Selvam Khan,47,1,A4
19210,12548,Muthu Desai,24,1,A5
19211,12548,Nasir Urs,21,1,A6
19212,12549,Altaf Reddy,60,1,A1
19213,12550,Muthu Patil,56,1,A1
19214,12551,Rohit,29,1,A1
19215,12554,Anand,22,1,A1
19216,12554,Suresh Reddy,64,1,A2
19217,12554,Arjun Kumar,57,1,A3
19218,12554,Savitri Rai,30,2,A4
19219,12554,Santosh Rao,38,1,A5
19220,12555,Rafiq Rai,19,1,A1
19221,12555,Prasad Achar,16,1,A2
19222,12556,Karthik Kumar,44,1,A1
19223,12557,Suresh,30,1,A1
19224,12558,Shivu,50,1,A1
19225,12559,Sagar,46,1,A1
19226,12560,Karthik,59,1,A1
19227,12561,Sunil,23,1,A1
19228,12561,Ravi Poojari,42,1,A2
19229,12561,Raghu Patil,16,1,A3
19230,12561,Manjula Bhat,36,2,A4
19231,12561,Vinod Kulkarni,64,1,A5
19232,12562,Deepak Kumar,61,1,A1
19233,12562,Shabbir,21,1,A2
19234,12563,Yogesh,50,1,A1
19235,12564,Raghu Poojari,62,1,A1
19236,12565,Ramesh Naik,56,1,A1
19237,12566,Iqbal Kulkarni,21,1,A1
19238,12566,Prasad,65,1,A2
19239,12567,Deepa Kumar,33,2,A1
19240,12568,Sandeep,40,1,A1
19241,12570,Karthik Reddy,54,1,A1
19242,12570,Santosh,62,1,A2
19243,12571,Vijay Urs,18,1,A1
19244,12572,Ravi Shetty,19,1,A1
19245,12572,Ashok Rai,47,1,A2
19246,12574,Muthu Desai,57,1,A1
19247,12575,Dinesh Poojari,31,1,A1
19248,12576,Suresh,45,1,A1
19249,12577,Srinivas Gowda,54,1,A1
19250,12578,Guru Iyer,27,1,A1
19251,12578,Muthu,32,1,A2
19252,12578,Dinesh Hegde,25,1,A3
19253,12579,Naveen,50,1,A1
19254,12580,Shivu,20,1,A1
19255,12580,Shabbir,63,1,A2
19256,12580,Shivu,60,1,A3
19257,12580,Naveen Rai,62,1,A4
19258,12581,Suresh Bhat,47,1,A1
19259,12582,Guru Kumar,57,1,A1
19260,12582,Sagar Khan,30,1,A2
19261,12583,Altaf Naidu,28,1,A1
19262,12584,Rafiq,62,1,A1
19263,12585,Anwar Nayak,65,1,A1
19264,12586,Shabbir Patil,35,1,A1
19265,12586,Prasad Gowda,64,1,A2
19266,12586,Ravi,35,1,A3
19267,12586,Selvam Desai,52,1,A4
19268,12587,Shobha Rai,50,2,A1
19269,12588,Muthu,49,1,A1
19270,12589,Pallavi,38,2,A1
19271,12590,Vinod,42,1,A1
19272,12590,Nagaraj,42,1,A2
19273,12592,Ashok Poojari,42,1,A1
19274,12593,Somu,48,1,A1
19275,12593,Shabbir Reddy,35,1,A2
19276,12595,Pallavi,17,2,A1
19277,12595,Nagaraj Kumar,41,1,A2
19278,12596,Lakshmi Rao,42,2,A1
19279,12596,Rohit Setty,41,1,A2
19280,12597,Ashok Rao,44,1,A1
19281,12598,Vijay Sheikh,27,1,A1
19282,12599,Shobha,51,2,A1
19283,12600,Raju Naik,54,1,A1
19284,12601,Harish Hegde,22,1,A1
19285,12601,Chandru,22,1,A2
19286,12601,Guru,45,1,A3
19287,12601,Karthik Patil,45,1,A4
19288,12601,Vishal,56,1,A5
19289,12601,Vijay,23,1,A6
19290,12603,Salim Achar,26,1,A1
19291,12604,Deepak,50,1,A1
19292,12605,Ramesh,61,1,A1
19293,12606,Ajay Patil,54,1,A1
19294,12607,Farooq Reddy,56,1,A1
19295,12608,Shankar,44,1,A1
19296,12608,Basavaraj,42,1,A2
19297,12609,Ramesh,17,1,A1
19298,12610,Harish Naik,27,1,A1
19299,12611,Deepak,42,1,A1
19300,12612,Kiran,50,1,A1
19301,12614,Iqbal,29,1,A1
19302,12615,Mahesh,60,1,A1
19303,12615,Kiran Urs,41,1,A2
19304,12616,Deepak Gowda,61,1,A1
19305,12617,Ganesh Bhat,44,1,A1
19306,12619,Yogesh,21,1,A1
19307,12620,Prasad Kumar,63,1,A1
19308,12620,Iqbal Desai,55,1,A2
19309,12621,Yogesh,43,1,A1
19310,12621,Raghu Urs,22,1,A2
19311,12621,Mary Rai,65,2,A3
19312,12622,Raju,63,1,A1
19313,12623,Chandru,26,1,A1
19314,12625,Ajay Naik,30,1,A1
19315,12626,Ramesh,38,1,A1
19316,12627,Nandini,25,2,A1
19317,12628,Shivu,27,1,A1
19318,12628,Deepak Kumar,23,1,A2
19319,12629,Nagaraj Nayak,17,1,A1
19320,12631,Prasad,16,1,A1
19321,12632,Sunil Poojari,16,1,A1
19322,12633,Raghu,50,1,A1
19323,12633,Srinivas Poojari,41,1,A2
19324,12633,Selvam Nayak,35,1,A3
19325,12633,Prasad Urs,51,1,A4
19326,12634,Ganesh,29,1,A1
19327,12635,Nasir Setty,23,1,A1
19328,12636,Suresh Poojari,49,1,A1
19329,12637,Basavaraj,26,1,A1
19330,12638,Vishal,19,1,A1
19331,12639,Sunil Rao,17,1,A1
19332,12639,Shivu,29,1,A2
19333,12639,Guru Achar,55,1,A3
19334,12640,Shivu,39,1,A1
19335,12641,Shankar,32,1,A1
19336,12642,Deepak Prasad,35,1,A1
19337,12642,Prasad Achar,26,1,A2
19338,12643,Arjun,20,1,A1
19339,12643,Vishal,48,1,A2
19340,12644,Shobha,60,2,A1
19341,12644,Anand,24,1,A2
19342,12645,Ramesh Iyer,46,1,A1
19343,12648,Farooq Shetty,43,1,A1
19344,12648,Arjun Khan,25,1,A2
19345,12649,Basavaraj,60,1,A1
19346,12649,Ajay Desai,17,1,A2
19347,12649,Prasad Shetty,25,1,A3
19348,12650,Basavaraj Poojari,44,1,A1
19349,12650,Rashmi Kulkarni,65,2,A2
19350,12651,Iqbal Naik,64,1,A1
19351,12652,Naveen Urs,57,1,A1
19352,12653,Anwar Sheikh,38,1,A1
19353,12654,Ajay,36,1,A1
