ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
13753,13099,Girish,38,5,1,2,1
13754,13100,Somu Iyer,39,5,1,6,1
13755,13101,Chaitra Naik,35,4,1,3,2
13756,13102,Shobha Naidu,25,9,1,8,2
13757,13102,Shivu,31,7,1,6,1
13758,13103,Radha Rai,34,9,1,2,2
13759,13104,Prasad Rai,49,15,1,1,1
13760,13105,Siddappa Naidu,36,11,1,7,1
13761,13106,Rekha Rai,30,1,1,4,2
13762,13107,Halappa Shetty,40,14,3,6,1
13763,13108,Zeenath Rao,34,12,2,3,2
13764,13109,Farooq Pujari,38,3,1,3,1
13765,13110,Harish Rao,29,12,1,1,1
13766,13111,Lakshmi Bhat,49,5,1,7,2
13767,13112,Shivakumar Rao,41,3,1,6,1
13768,13113,Girish Pillai,26,14,1,4,1
13769,13114,Padma Achar,50,4,1,1,2
13770,13115,Siddappa,50,10,2,1,1
13771,13116,Manoj Jain,46,6,1,4,1
13772,13117,Renuka Gowda,33,4,2,7,2
13773,13118,Altaf Jain,18,2,1,2,1
13774,13119,Malati Kumar,33,3,1,7,2
13775,13120,Nagaraj Achar,30,1,1,1,1
13776,13121,Meena Achari,23,14,1,7,2
13777,13122,Venkatesh Khan,31,2,1,7,1
13778,13123,Devraj Hegde,34,16,1,4,1
13779,13124,Farooq Achar,27,4,1,7,1
13780,13125,Suresh Gowda,29,12,2,4,1
13781,13126,Anthony Kulkarni,18,4,1,2,1
13782,13127,Venkatesh Sheikh,41,6,2,3,1
13783,13128,Ramesh Poojari,44,8,2,2,1
13784,13129,Chaitra Sheikh,39,6,1,5,2
13785,13130,Iqbal Reddy,39,5,1,6,1
13786,13131,Mallikarjun,43,8,2,1,1
13787,13132,Raju Rao,33,9,1,1,1
13788,13133,Basava Hegde,49,6,1,6,1
13789,13134,Leela Iyer,24,12,1,3,2
13790,13135,Lakshmi Sheikh,30,10,1,7,3
13791,13136,Jyothi,29,7,2,8,2
13792,13137,Rajeshwari Sheikh,26,5,3,5,2
13793,13138,Chandru,36,4,1,7,1
13794,13139,Shankar Kulkarni,47,15,1,6,1
13795,13140,Ayesha Achar,43,7,1,6,2
13796,13141,Raju Iyer,27,18,5,7,1
13797,13141,Naveen Achar,20,4,1,4,1
13798,13142,Ajay Naidu,30,4,1,8,1
13799,13142,Krishna Pillai,26,1,7,4,1
13800,13143,Harish Hegde,31,13,1,6,1
13801,13144,Anwar Achari,64,9,1,3,1
13802,13145,Lakshmi,27,9,1,5,2
13803,13146,Harish,38,5,2,1,1
13804,13147,Basava,48,12,1,4,1
13805,13148,Ramesh Rao,25,1,1,5,1
13806,13149,Altaf Kabadi,52,13,1,1,1
13807,13150,Raju Khan,41,8,6,3,1
13808,13151,Rekha Bandi,48,13,1,1,2
13809,13152,Mallikarjun Kulkarni,30,4,1,1,1
13810,13153,Puttaraju Sharma,40,12,1,1,1
13811,13154,Manjula Kabadi,33,10,1,8,2
13812,13155,Nasir Sheikh,41,4,1,3,1
13813,13156,Channabasappa Desai,28,4,1,1,1
13814,13157,Geetha Pillai,34,3,1,1,2
13815,13158,Venkatesh Reddy,54,5,1,2,1
13816,13159,Renuka Bhat,28,4,1,4,2
13817,13160,Farooq Yadav,44,7,1,1,1
13818,13161,Altaf Naik,42,3,1,2,1
13819,13162,Channabasappa Urs,53,8,1,1,1
13820,13163,Savitri Menon,62,1,1,4,2
13821,13164,Vanaja Reddy,32,12,1,8,2
13822,13165,Halappa,41,3,1,2,1
13823,13166,Netravathi Chavan,35,10,1,2,2
13824,13167,Selvam Iyer,46,10,1,6,1
13825,13168,Bhagya Chavan,38,3,1,3,2
13826,13169,Ganesh Sheikh,39,5,1,1,1
13827,13170,Roopa Sharma,22,2,1,8,3
13828,13171,Farooq,45,2,1,7,1
13829,13172,Zeenath Naidu,45,3,1,1,2
13830,13173,Basava Sheikh,61,1,1,1,1
13831,13174,Kavya Rao,54,13,1,7,2
13832,13175,Selvam Sheikh,40,9,1,1,1
13833,13176,Jyothi Patil,51,16,1,5,2
13834,13177,Ganesh Naik,27,18,1,1,1
13835,13178,Halappa Shetty,33,1,1,2,1
13836,13179,Farooq,38,9,1,4,1
13837,13180,Kamala Jain,23,14,2,2,2
13838,13181,Devraj Kulkarni,36,15,1,4,1
13839,13182,Ramesh Patil,18,3,2,3,1
13840,13183,Girish Rai,29,12,1,5,1
13841,13184,Basava Kabadi,42,17,1,7,1
13842,13185,Nandini Jain,61,11,1,7,2
13843,13186,Anthony Gowda,33,7,1,3,1
13844,13187,Anthony,34,10,1,6,1
13845,13188,Vishal Kumar,26,16,1,1,1
13846,13189,Manoj Rai,32,11,1,7,1
13847,13190,Kamala Kulkarni,26,4,1,1,2
13848,13191,Pallavi Yadav,50,8,1,7,2
13849,13192,Imran Hegde,36,10,2,7,1
13850,13193,Mary,50,18,1,5,2
13851,13194,Basavaraj Khan,18,4,1,1,1
13852,13195,Salim Pillai,32,3,1,2,1
13853,13196,Chandru Sheikh,59,15,1,8,1
13854,13197,Vanaja Kabadi,43,5,2,7,3
13855,13197,Selvam Patil,27,14,1,5,1
13856,13198,Prasad,32,13,2,5,1
13857,13199,Savitri,34,1,1,3,2
13858,13200,Roopa Achar,40,14,1,3,2
13859,13201,Netravathi Yadav,26,5,1,4,2
13860,13202,Channabasappa Bhat,50,16,1,2,1
13861,13203,Krishna Kabadi,24,4,1,3,1
13862,13204,Guru Kumar,35,5,2,4,1
13863,13205,Basava Gowda,44,9,1,5,1
13864,13206,Manjula Sheikh,31,10,1,7,2
13865,13207,Ajay Kulkarni,29,4,1,4,1
13866,13208,Shivakumar Pillai,44,3,1,1,1
13867,13209,Siddappa,18,15,1,2,1
13868,13210,Shankar Pujari,23,5,1,5,1
13869,13211,Farooq Hegde,36,3,1,2,1
13870,13212,Sandeep Naidu,37,6,1,8,1
13871,13213,Rajeshwari Urs,27,12,1,4,2
13872,13214,Sujatha Kulkarni,40,9,1,5,2
13873,13215,Anitha Menon,36,6,1,2,3
13874,13216,Mary Bandi,63,2,1,3,2
13875,13217,Kamala Kulkarni,38,10,1,7,2
13876,13218,Divya Kumar,53,1,1,7,2
13877,13219,Malati Naidu,22,12,1,4,2
13878,13220,Uma Poojari,32,16,1,2,2
13879,13221,Shankar Menon,61,5,2,3,1
13880,13222,Rafiq,53,3,1,1,1
13881,13223,Krishna Rao,22,11,2,5,1
13882,13224,Ravi Kumar,21,12,1,8,1
13883,13225,Harish,47,4,3,6,1
13884,13226,Manoj Urs,53,3,1,2,1
13885,13227,Devraj Achari,31,15,1,2,1
13886,13228,Girija Desai,48,12,1,7,2
13887,13229,Shobha Desai,55,9,1,6,2
13888,13230,Bhagya Rai,37,12,1,4,2
13889,13231,Uma Yadav,42,7,1,4,2
13890,13232,Zeenath Urs,54,3,1,2,2
13891,13233,Nasreen Sharma,33,5,1,3,2
13892,13234,Mary Achar,18,12,1,4,2
13893,13235,Bhagya Urs,27,13,2,7,2
13894,13236,Sowmya Pujari,19,15,2,3,2
13895,13237,Praveen,32,10,1,1,1
13896,13238,Ramesh Kumar,28,7,1,2,1
13897,13239,Rekha Achari,27,6,1,5,2
13898,13240,Shankar Reddy,47,2,1,1,1
13899,13241,Rajeshwari Bandi,45,9,1,1,2
13900,13242,Vanaja Bandi,27,4,5,2,2
13901,13243,Salim Menon,18,6,1,1,1
13902,13244,Rakesh Naidu,47,11,1,1,1
13903,13245,Kavya Desai,35,4,1,3,2
13904,13246,Jyothi,18,3,1,2,2
13905,13247,Harish Iyer,51,5,1,1,1
13906,13248,Kavya Chavan,45,2,1,4,2
13907,13249,Meena Kabadi,37,2,3,4,2
13908,13250,Meena Gowda,48,1,1,7,2
13909,13251,Nandini Kabadi,25,3,1,7,2
13910,13252,Sujatha Achar,43,2,3,1,2
13911,13253,Ravi Urs,55,8,1,5,1
13912,13254,Sowmya Poojari,37,3,1,7,2
13913,13255,Sunanda Urs,47,4,1,8,2
13914,13256,Bhagya Reddy,26,12,2,5,2
13915,13257,Altaf Kumar,19,1,1,2,1
13916,13258,Somu Desai,25,12,1,1,1
13917,13259,Savitri Chavan,39,12,1,3,2
13918,13260,Vanaja Pillai,25,12,1,8,2
13919,13261,Somu,43,12,1,1,1
13920,13262,Chandru Nayak,43,5,1,1,1
13921,13263,Zeenath Sheikh,28,1,1,3,2
13922,13264,Dinesh Poojari,34,1,2,5,1
13923,13265,Shobha Yadav,38,14,1,7,2
13924,13266,Selvam Bandi,40,1,1,6,1
13925,13267,Anthony Kumar,51,2,1,1,1
13926,13268,Yusuf Rai,29,7,2,1,1
13927,13269,Altaf Urs,31,9,1,1,1
13928,13270,Iqbal Kabadi,25,3,1,7,1
13929,13271,Ajay Kulkarni,39,5,1,2,1
13930,13272,Salim Kabadi,45,5,1,8,1
13931,13273,Nagaraj,34,6,1,2,1
13932,13274,Manoj Menon,43,2,1,1,1
13933,13275,Javed Reddy,33,3,1,8,1
13934,13276,Altaf Sharma,40,15,1,1,1
13935,13277,Iqbal Naik,24,3,1,8,1
13936,13278,Roopa Menon,48,17,1,1,2
13937,13279,Channabasappa Menon,18,8,1,3,1
13938,13280,Rajeshwari Gowda,69,15,1,4,2
13939,13281,Shanthi Iyer,46,9,1,2,2
13940,13282,Basavaraj Khan,47,14,1,7,1
13941,13283,Nagaraj Patil,24,16,1,5,1
13942,13284,Vijay Reddy,50,14,1,6,1
13943,13285,Yashoda Menon,40,1,1,7,2
13944,13286,Anitha Rao,47,4,1,4,2
13945,13287,Kamala Nayak,37,6,1,4,2
13946,13288,Javed Chavan,29,7,2,2,1
13947,13289,Ajay Shetty,58,15,2,1,1
13948,13290,Padma Patil,38,2,1,7,2
13949,13291,Mahesh,35,6,1,1,1
13950,13292,Ajay Achari,41,18,1,1,1
13951,13293,Sowmya Yadav,53,11,1,4,2
13952,13294,Rafiq Achari,35,9,1,4,1
13953,13295,Mahesh Kumar,26,2,1,1,1
13954,13296,Basavaraj Naidu,30,5,1,4,1
13955,13297,Meena Jain,38,4,1,3,2
13956,13298,Prasad Bhat,52,11,2,7,1
13957,13299,Sarala Kabadi,18,4,1,8,2
13958,13300,Ganesh Reddy,28,8,1,1,1
13959,13301,Shanthi Kabadi,41,13,1,1,2
13960,13302,Gurunath Kabadi,45,2,1,3,1
13961,13303,Manjula Pillai,23,8,1,4,2
13962,13304,Meena Rao,28,17,1,7,2
13963,13305,Meena,50,5,1,3,2
13964,13306,Malati Sheikh,52,3,2,1,2
13965,13307,Raju Yadav,31,12,1,7,1
13966,13308,Mallikarjun Sheikh,39,2,1,1,1
13967,13309,Praveen Sharma,74,2,2,7,1
13968,13310,Vanaja Bhat,43,17,1,1,2
13969,13311,Siddappa,31,15,3,3,1
13970,13312,Basavaraj Kumar,58,4,1,2,1
13971,13313,Nasreen Menon,41,17,2,3,2
13972,13314,Shobha Sheikh,70,12,3,2,2
13973,13315,Basava Iyer,44,5,2,1,1
13974,13316,Ganesh Kumar,27,13,1,7,1
13975,13317,Anwar Kabadi,51,1,1,1,1
13976,13318,Uma Jain,32,17,1,7,2
13977,13319,Chaitra Naik,19,9,1,1,2
13978,13320,Vijay Nayak,39,1,1,3,1
13979,13321,Ajay Khan,56,13,1,4,1
13980,13322,Gurunath Pujari,61,2,6,3,1
13981,13323,Puttaraju,18,6,7,7,1
13982,13324,Somu Rao,29,9,1,3,1
13983,13325,Sudha Kabadi,34,4,1,7,2
13984,13326,Mahesh Patil,30,2,1,7,1
13985,13327,Rakesh Bhat,23,8,1,4,1
13986,13328,Halappa,59,5,1,7,1
13987,13329,Ajay Poojari,38,7,1,3,1
13988,13330,Ganesh,21,9,2,3,1
13989,13331,Gurunath Achar,41,5,1,2,1
13990,13332,Nagaraj,45,3,1,2,1
13991,13333,Rafiq Khan,24,7,2,4,1
13992,13334,Ajay Pujari,34,4,2,7,1
13993,13335,Vishal Kabadi,18,10,2,7,1
13994,13336,Basava Pillai,37,5,2,7,1
13995,13336,Mary,45,12,1,2,2
13996,13337,Selvam Nayak,34,15,1,8,1
13997,13338,Sarala Iyer,34,10,1,4,2
13998,13339,Radha,32,11,6,5,2
13999,13340,Guru Menon,28,11,1,1,1
14000,13341,Salim Rao,39,4,1,1,1
14001,13342,Nagaraj,31,2,1,8,1
14002,13343,Mary Bandi,18,4,1,2,2
14003,13344,Savitri Urs,41,5,2,1,2
14004,13345,Zeenath Kabadi,62,6,1,8,2
14005,13346,Girish Patil,21,10,1,2,1
14006,13346,Altaf Iyer,35,12,1,1,1
14007,13347,Vijay Rai,18,14,1,1,1
14008,13348,Harish Kumar,43,4,1,3,1
14009,13349,Anitha Desai,55,6,1,4,2
14010,13350,Naveen,31,7,1,4,1
14011,13351,Sunanda Bhat,34,17,1,4,2
14012,13351,Basava Gowda,33,3,1,3,1
14013,13352,Ajay Urs,38,7,1,3,1
14014,13353,Siddappa Kumar,18,15,1,4,1
14015,13354,Girish Urs,36,14,1,5,1
14016,13355,Uma Yadav,31,7,1,2,2
14017,13356,Praveen Gowda,43,12,1,3,1
14018,13357,Divya Shetty,23,2,1,1,2
14019,13358,Mahesh Poojari,60,11,1,1,1
14020,13359,Leela,37,1,1,3,2
14021,13360,Sudha Desai,21,14,1,8,2
14022,13361,Vidya Hegde,47,13,1,7,2
14023,13362,Sowmya Naidu,37,7,1,1,3
14024,13363,Farida Sharma,37,8,1,1,2
14025,13364,Savitri,32,12,1,2,2
14026,13365,Shanthi Pillai,18,1,6,4,3
14027,13366,Siddappa,61,1,6,7,1
14028,13367,Divya Desai,23,3,1,7,2
14029,13368,Suresh Shetty,37,3,1,1,1
14030,13369,Devraj Yadav,42,5,1,8,1
14031,13370,Iqbal Patil,38,3,1,1,1
14032,13371,Javed Reddy,43,2,1,2,1
14033,13372,Salim Patil,33,6,1,1,1
14034,13373,Ajay Achar,43,13,1,1,1
14035,13374,Radha Rao,18,11,1,6,2
14036,13375,Manjula Naik,41,10,2,1,2
14037,13376,Nagaraj Shetty,27,5,1,3,1
14038,13377,Shanthi Iyer,47,7,1,7,2
14039,13377,Puttaraju Bhat,27,3,1,3,1
14040,13378,Dinesh Pujari,32,2,1,2,1
14041,13379,Rekha Hegde,49,14,1,1,2
14042,13380,Shivu,37,13,1,1,1
14043,13381,Rakesh Desai,48,7,1,1,1
14044,13382,Yashoda Menon,48,9,1,7,2
14045,13383,Farida Kumar,24,11,1,3,2
14046,13384,Anthony Naik,60,14,1,1,1
14047,13385,Rafiq Pillai,37,6,1,7,1
14048,13386,Sandeep,40,2,1,8,1
14049,13387,Netravathi Shetty,32,10,1,1,2
14050,13388,Shanthi,43,15,1,1,2
14051,13389,Jyothi Naidu,46,7,1,1,2
14052,13390,Basava Naik,18,7,1,7,1
14053,13391,Javed Reddy,40,16,2,5,1
14054,13392,Nandini Bandi,36,3,1,8,2
14055,13393,Vijay,53,3,1,5,1
14056,13394,Ajay Yadav,18,12,1,3,1
14057,13395,Rajeshwari Khan,36,12,1,7,2
14058,13396,Salim Chavan,29,9,1,8,1
14059,13397,Salim Iyer,44,5,1,1,1
14060,13398,Jyothi Naik,35,2,1,4,2
14061,13399,Vishal Achar,37,1,1,1,1
14062,13400,Mallikarjun Rao,27,6,1,4,1
14063,13401,Nasir Shetty,22,6,1,7,1
14064,13402,Imran Pillai,51,8,1,5,1
14065,13403,Javed Urs,25,9,1,3,1
14066,13404,Manjula Shetty,57,2,1,7,2
14067,13405,Shankar Hegde,39,7,1,4,1
14068,13406,Farooq Gowda,31,16,2,1,1
14069,13407,Girish,33,14,1,2,1
14070,13408,Suresh,18,1,1,8,1
14071,13409,Yusuf,42,7,1,1,1
14072,13410,Nasir Hegde,35,1,1,7,1
14073,13411,Manjunath Sheikh,51,5,1,7,1
14074,13412,Channabasappa Jain,18,5,1,1,1
14075,13413,Rekha Gowda,36,4,2,1,2
14076,13414,Mallikarjun Naidu,28,12,1,2,1
14077,13415,Ajay,20,12,4,4,1
14078,13416,Dinesh Patil,43,9,1,2,1
14079,13417,Guru Bhat,53,12,1,6,1
14080,13418,Sowmya Kumar,34,16,1,2,2
14081,13419,Shivakumar Rao,25,2,1,5,1
14082,13420,Nandini Sharma,28,5,1,1,2
14083,13421,Ravi Poojari,22,1,2,8,1
14084,13422,Ganesh,42,4,2,1,1
14085,13423,Mary Jain,44,1,1,7,2
14086,13424,Rekha Shetty,18,3,2,1,2
14087,13425,Nasreen Pillai,51,6,1,8,2
14088,13426,Shankar Pillai,40,7,1,1,1
14089,13427,Manjunath Patil,35,9,1,5,1
14090,13428,Imran,37,6,1,6,1
14091,13429,Halappa Nayak,24,5,1,7,1
14092,13430,Prasad Achari,58,1,1,6,1
14093,13431,Sarala Jain,34,1,1,6,2
14094,13432,Rajeshwari Achari,46,12,1,3,2
14095,13433,Vanaja,38,4,2,2,2
14096,13434,Lokesh Naidu,51,6,1,7,1
14097,13435,Sarala,49,1,1,7,2
14098,13436,Vanaja Pujari,28,8,2,6,2
14099,13437,Basavaraj Rao,43,3,1,2,1
14100,13438,Mahesh Shetty,34,17,1,8,1
14101,13439,Yashoda Kabadi,46,1,2,2,2
14102,13440,Mallikarjun,21,5,1,1,1
14103,13441,Ayesha Achar,55,6,2,4,2
14104,13442,Suresh Gowda,34,4,1,3,1
14105,13443,Manjunath Sheikh,23,12,1,3,1
14106,13444,Ajay Yadav,50,17,1,1,1
14107,13445,Siddappa Gowda,56,7,1,7,1
14108,13446,Farooq,42,3,2,7,1
14109,13447,Chandru Hegde,18,12,1,3,1
14110,13448,Guru Shetty,58,4,1,4,1
14111,13449,Prasad Reddy,69,9,1,7,1
14112,13450,Vishal Naik,39,12,1,2,1
14113,13451,Prasad Yadav,41,14,1,1,1
14114,13452,Zeenath Naidu,48,17,1,7,2
14115,13453,Raju Iyer,46,3,1,8,1
14116,13454,Puttaraju Hegde,22,13,1,1,1
14117,13455,Sarala Pillai,25,2,1,3,2
14118,13456,Pushpa Menon,74,13,1,7,2
14119,13456,Venkatesh Sheikh,42,12,1,4,1
14120,13457,Malati Shetty,49,4,1,5,2
14121,13458,Halappa Reddy,31,5,1,3,1
14122,13459,Yusuf Urs,57,6,1,7,1
14123,13460,Basavaraj,50,4,1,4,1
14124,13461,Padma Sheikh,33,13,1,1,2
14125,13462,Chandru Kabadi,43,14,2,6,1
14126,13463,Roopa Kabadi,32,1,1,2,2
14127,13464,Krishna Yadav,50,6,1,8,1
14128,13465,Farida,44,15,1,4,3
14129,13466,Vijay Menon,32,7,1,4,1
14130,13466,Shanthi Desai,36,5,1,7,2
14131,13467,Anwar Desai,28,1,1,2,1
14132,13468,Anwar Kulkarni,40,14,1,7,1
14133,13469,Manoj Pillai,37,4,1,1,1
14134,13470,Nasir Iyer,39,6,1,2,1
14135,13471,Manjunath,40,2,1,1,1
14136,13472,Girish,36,3,1,2,1
14137,13473,Somu Kabadi,49,9,3,4,1
14138,13474,Venkatesh Pillai,40,7,1,7,1
14139,13475,Prasad Achar,28,5,1,3,1
14140,13476,Anwar,34,14,1,1,1
14141,13477,Sandeep Iyer,36,1,2,2,1
14142,13478,Girija Menon,38,9,1,6,2
14143,13478,Ajay Bhat,32,12,1,3,1
14144,13479,Imran Kabadi,18,15,5,3,1
14145,13480,Vishal Pillai,34,6,1,4,1
14146,13481,Raju Khan,46,11,6,6,1
14147,13482,Nasir Sheikh,24,1,1,1,1
14148,13483,Channabasappa Nayak,27,5,1,5,1
14149,13484,Nasir,32,13,1,3,1
14150,13485,Javed Jain,18,5,1,2,1
14151,13486,Rafiq Chavan,52,4,1,4,1
14152,13487,Girija Yadav,32,13,1,1,2
14153,13488,Rekha Naidu,31,6,1,5,2
14154,13489,Shivu Nayak,39,8,1,1,1
14155,13490,Anwar Sheikh,39,12,1,1,1
14156,13491,Netravathi Achari,46,17,1,7,2
14157,13492,Vishal Hegde,31,5,1,5,1
14158,13493,Sarala Bandi,25,11,1,1,2
14159,13494,Chaitra Sheikh,41,4,1,2,2
14160,13495,Prasad Menon,18,17,1,7,1
14161,13496,Iqbal Bandi,22,14,1,4,1
14162,13497,Basavaraj Shetty,24,14,2,1,1
14163,13498,Mallikarjun Naik,53,7,3,1,1
14164,13499,Leela Menon,39,15,1,6,2
14165,13500,Pushpa Kabadi,45,5,1,6,2
14166,13501,Rekha Poojari,36,15,1,1,2
14167,13501,Uma Urs,40,15,7,3,2
14168,13502,Devraj Yadav,22,5,1,8,1
14169,13503,Ayesha Shetty,23,2,1,4,2
14170,13504,Bhagya Poojari,39,2,1,3,2
14171,13505,Iqbal Rai,32,7,1,8,1
14172,13506,Ayesha Bhat,54,2,1,1,2
14173,13507,Leela Shetty,42,14,1,4,2
14174,13508,Altaf Achar,27,15,1,2,1
14175,13509,Basava Naik,38,16,1,4,1
14176,13510,Dinesh Khan,52,11,1,3,1
14177,13511,Zeenath Kulkarni,38,12,1,3,2
14178,13512,Praveen Kumar,21,3,1,5,1
14179,13513,Yusuf Urs,31,7,1,6,1
14180,13514,Farooq Gowda,47,7,2,8,1
14181,13515,Anitha Reddy,26,4,1,3,2
14182,13516,Zeenath Sharma,23,5,1,8,2
14183,13517,Meena Achar,50,4,2,2,2
14184,13518,Pushpa Khan,55,3,1,4,2
14185,13519,Anwar,49,6,2,7,1
14186,13519,Basava Khan,27,4,1,1,1
14187,13520,Basava Sharma,51,8,1,2,1
14188,13521,Vanaja Khan,55,11,1,2,2
14189,13522,Geetha Bhat,41,4,1,1,2
14190,13523,Sowmya,51,16,1,7,2
14191,13524,Leela Rao,34,4,2,3,2
14192,13525,Nasir Patil,39,10,1,2,1
14193,13526,Manoj,23,9,1,4,1
14194,13527,Basavaraj Kabadi,53,5,1,1,1
14195,13528,Dinesh Nayak,42,6,4,1,1
14196,13529,Anthony Urs,52,5,1,8,1
14197,13530,Venkatesh,57,4,1,5,1
14198,13531,Ganesh Menon,36,1,6,3,1
14199,13532,Imran Bandi,44,4,2,1,1
14200,13533,Dinesh Kabadi,41,5,2,5,1
14201,13534,Devraj Patil,51,18,6,5,1
14202,13535,Farida Achar,39,3,1,2,2
14203,13535,Dinesh Pujari,40,15,3,5,1
14204,13536,Rafiq Jain,41,9,1,1,1
14205,13537,Selvam,41,10,7,1,1
14206,13538,Mallikarjun Iyer,55,16,1,7,1
14207,13539,Shivakumar Chavan,19,5,1,1,1
14208,13540,Manoj Reddy,50,3,1,3,1
14209,13541,Rakesh Poojari,35,1,1,5,1
14210,13542,Mary Pillai,53,1,1,1,2
14211,13543,Sarala Patil,32,9,2,1,2
14212,13544,Shankar,33,4,1,4,1
14213,13545,Guru Kumar,18,13,1,8,1
14214,13546,Yashoda Kulkarni,32,7,1,8,2
14215,13547,Suresh,29,13,1,6,1
14216,13548,Rakesh Yadav,41,12,1,2,1
14217,13549,Gurunath Achari,24,1,1,2,1
14218,13550,Dinesh Khan,31,4,1,6,1
14219,13551,Shivakumar Kulkarni,36,13,1,2,1
14220,13552,Farida Reddy,45,8,1,1,2
14221,13553,Pushpa Yadav,21,13,1,5,2
14222,13553,Shankar Achar,60,10,1,8,1
14223,13554,Anthony Bhat,19,6,1,8,1
14224,13555,Imran,65,14,1,5,1
14225,13556,Farooq,43,18,1,1,1
14226,13557,Malati Jain,63,4,1,3,2
14227,13558,Meena,37,14,1,7,2
14228,13559,Yusuf Kumar,32,5,1,2,1
14229,13560,Halappa Yadav,28,13,1,1,1
14230,13561,Rajeshwari Rai,41,1,1,2,2
14231,13562,Anthony Pillai,34,8,1,1,1
14232,13563,Padma Reddy,30,1,1,6,2
14233,13563,Mallikarjun Poojari,19,13,2,5,1
14234,13564,Chandru Patil,47,4,1,8,1
14235,13565,Harish Gowda,46,1,1,2,1
14236,13565,Anthony Kulkarni,23,17,1,7,1
14237,13566,Javed Yadav,52,14,1,3,1
14238,13567,Leela Urs,18,10,2,6,2
14239,13568,Javed Sharma,44,3,2,2,1
14240,13569,Ayesha Rao,47,5,2,2,2
14241,13570,Meena Reddy,48,13,1,2,2
14242,13571,Selvam Chavan,28,7,1,1,1
14243,13572,Halappa Naik,47,17,1,4,1
14244,13573,Altaf Achar,18,4,1,4,1
14245,13574,Mahesh Gowda,37,3,1,8,1
14246,13575,Altaf Bandi,42,14,1,1,1
14247,13576,Yusuf Poojari,56,1,1,4,1
14248,13577,Ravi Yadav,63,6,2,4,1
14249,13578,Raju Pujari,27,12,1,7,1
14250,13579,Yashoda Desai,50,17,1,1,2
14251,13580,Nasreen Achari,26,6,1,8,2
14252,13581,Renuka Bandi,49,7,1,5,2
14253,13582,Sandeep,25,7,1,1,1
14254,13583,Yusuf Bhat,41,18,1,1,1
14255,13583,Naveen Sharma,45,17,1,7,1
14256,13584,Anwar Naidu,30,9,1,1,1
14257,13585,Javed Achar,37,6,1,7,1
14258,13586,Raju Pillai,37,4,1,3,1
14259,13587,Renuka Achari,18,15,1,1,2
14260,13588,Ramesh Chavan,49,8,1,6,1
14261,13589,Divya Naidu,49,13,1,1,2
14262,13590,Mallikarjun Rao,28,7,1,6,1
14263,13591,Siddappa Sheikh,48,1,1,1,1
14264,13592,Vishal Chavan,28,11,1,1,1
14265,13593,Shivu Rai,61,7,1,1,1
14266,13594,Altaf Patil,34,4,1,7,1
14267,13595,Salim Kulkarni,41,12,2,1,1
14268,13596,Raju Poojari,28,6,2,1,1
14269,13597,Sujatha,43,4,1,4,2
14270,13598,Mahesh Hegde,57,12,1,2,1
14271,13599,Imran Patil,29,3,1,7,1
14272,13600,Chandru Reddy,26,17,1,3,1
14273,13601,Guru,41,5,1,3,1
14274,13602,Vanaja Kumar,45,3,1,3,2
14275,13603,Altaf Menon,18,9,1,2,1
14276,13604,Sowmya Bhat,34,14,1,8,3
14277,13604,Devraj Pillai,26,7,1,4,1
14278,13605,Padma Sharma,22,6,1,4,2
14279,13606,Sowmya Pujari,46,12,1,8,2
14280,13607,Vishal Kumar,25,4,1,1,1
14281,13608,Mahesh Desai,30,17,1,1,1
14282,13609,Siddappa Achar,33,6,3,4,1
14283,13610,Prasad Bandi,42,4,2,2,1
14284,13611,Vidya Naik,31,9,1,7,2
14285,13612,Uma Desai,57,3,1,3,3
14286,13613,Ayesha Kulkarni,25,9,1,5,2
14287,13614,Anthony Iyer,52,7,1,3,1
14288,13615,Gurunath Achari,37,5,1,6,1
14289,13616,Divya Pillai,49,9,1,4,2
14290,13617,Channabasappa Sharma,33,10,1,8,1
14291,13618,Rakesh,18,3,2,2,1
14292,13619,Nagaraj Achar,41,14,1,6,1
14293,13620,Kavya Kumar,18,6,1,6,2
14294,13621,Suresh Iyer,37,13,1,6,1
14295,13622,Geetha Patil,36,9,1,1,2
14296,13623,Rakesh Urs,25,12,1,1,1
14297,13624,Manjunath Reddy,29,8,1,8,1
14298,13625,Prasad Jain,31,1,5,2,1
14299,13626,Geetha Yadav,27,12,1,5,2
14300,13627,Chandru Menon,62,7,2,1,1
14301,13628,Netravathi,40,9,1,2,2
14302,13629,Geetha Chavan,62,3,1,1,2
14303,13630,Suresh Kabadi,41,10,1,8,1
14304,13630,Channabasappa Shetty,50,15,3,2,1
14305,13631,Puttaraju Urs,43,4,1,5,1
14306,13632,Nasir Sharma,40,12,1,5,1
14307,13633,Siddappa,25,2,1,8,1
14308,13634,Rakesh Sheikh,20,17,1,8,1
14309,13635,Siddappa Nayak,53,7,1,1,1
14310,13636,Mahesh Reddy,27,7,1,4,1
14311,13637,Padma Jain,46,1,1,7,2
14312,13637,Rekha Bandi,50,6,1,3,2
14313,13637,Chandru Sheikh,43,10,1,3,1
14314,13638,Halappa Pujari,36,5,1,7,1
14315,13639,Geetha Reddy,57,4,1,7,2
14316,13640,Geetha Desai,34,15,1,8,2
14317,13640,Manoj Jain,29,15,1,3,1
14318,13641,Geetha Naidu,27,9,1,2,2
